frequency,1072.4718468476444,Max_Oxygen_LifeTime
0.625,0.0,0.9046080528567414
0.625,2.651334939972513,0.6583114009953761
0.625,34.494662800999535,0.776341465374525
0.625,57.40010007463728,0.7272559392542147
0.625,0.0,0.8304329400969626
0.625,0.0,0.8279309788321849
0.625,73.01565584375953,0.7996387311804235
0.7000000000000001,0.3474741962553519,0.7704524520487761
0.7000000000000001,0.0,0.773823689251259
0.7000000000000001,9.21731450856162,0.84300839117218
0.7000000000000001,0.0,0.7942752914371906
0.7000000000000001,0.0,0.8717930001868117
0.7000000000000001,0.0,0.8279783055038491
0.7000000000000001,14.40150284925046,0.8401205465089783
0.7000000000000001,0.0,0.7201082914806091
0.7000000000000001,0.0,0.855418467053237
0.7000000000000001,0.0,0.7429115474876461
0.7000000000000001,0.0,0.7909549954879447
0.7000000000000001,0.0,0.8064031178156387
0.7000000000000001,0.0,0.7914147153271924
0.7000000000000001,0.0,0.8611658390359279
0.7000000000000001,0.0,0.8573277901726684
0.7000000000000001,0.0,0.7679619241896103
0.7000000000000001,0.0,0.8236562398212448
0.7000000000000001,0.0,0.7732702025463734
0.7000000000000001,0.0,0.8459337956454407
0.7250000000000001,13.751821515684604,0.8020356857007725
0.7250000000000001,0.0,0.6749855313340757
0.7250000000000001,0.0,0.5876111218770907
0.7250000000000001,0.0,0.7126861321557894
0.7250000000000001,16.16636618813962,0.6735959713104622
0.7250000000000001,20.77219438416386,0.7093027214920566
0.7250000000000001,0.0,0.7076553032122223
0.7250000000000001,27.408655370770568,0.6613017649307141
0.7250000000000001,4.824678041127781,0.6970407997558266
0.7250000000000001,0.0,0.6985305504869367
0.7250000000000001,0.0,0.6602958514466247
0.7250000000000001,0.0,0.6377398121811124
0.7250000000000001,50.213561759142856,0.6936772724121366
0.7250000000000001,0.0,0.6921076263184149
0.7250000000000001,0.0,0.7118807359594138
0.75,3.857547790186188,0.7229381342830489
0.75,2.536703432115258,0.646684923867422
0.75,1.4303179886391182,0.7994628714863492
0.75,7.275320960466979,0.6721010296906184
0.75,0.0,0.7468765154257375
0.75,18.249249091386275,0.746614055601163
0.75,0.0,0.7845071188452574
0.75,0.0,0.7869996350364286
0.75,0.0,0.8176575841878275
0.75,20.524581254590316,0.7769358346201123
0.75,0.0,0.8799640978999367
0.75,24.83315112988401,0.7443127844862479
0.75,28.920983450785315,0.8359850344379479
0.75,0.0,0.6980231980787931
0.775,0.0,0.794170412386412
0.775,0.4753214840661304,0.8575612771594665
0.775,7.290143629754669,0.6707376020304907
0.775,7.196001227825295,0.7658008913483078
0.775,20.021230143667545,0.8166201009526989
0.775,8.835259023513757,0.5921036160172103
0.775,0.0,0.7807649968566576
0.775,0.0,0.7010994317369557
0.775,20.337561557568577,0.7785889906580162
0.775,0.0,0.7848004992614096
0.775,84.62801738720158,0.7505763623034478
0.775,0.0,0.7800163289897128
0.775,0.0,0.7432506499920859
0.8,1.4277123007359611,0.6996356406518467
0.8,0.0,0.6539480749407497
0.8,0.0,0.716836795503978
0.8,11.454530408916028,0.818119397966457
0.8,20.29318009261507,0.5554853576353355
0.8,0.0,0.7661051061449736
0.8,0.0,0.6122088176811413
0.8,12.544713979087945,0.6777810314497189
0.8,0.0,0.6758760200245967
0.8,44.02662459344731,0.6726707476771713
0.8,0.0,0.7794283508112826
0.8,0.0,0.8117501077791811
0.8250000000000001,0.8801921291631685,0.8039508754921074
0.8250000000000001,11.584016481930524,0.8185715067912563
0.8250000000000001,0.3585893963258845,0.8427680870470821
0.8250000000000001,0.0,0.8122422199502585
0.8250000000000001,0.0,0.8182860391249174
0.8250000000000001,0.0,0.7839049382953681
0.8250000000000001,0.0,0.8528387046016991
0.8250000000000001,0.0,0.7683696742742165
0.8250000000000001,26.24591339012867,0.7290972393392984
0.8250000000000001,14.51637630560792,0.7751301451127306
0.8250000000000001,0.0,0.8155591838046619
0.8500000000000001,0.2159731155973833,0.8307699236379601
0.8500000000000001,0.0,0.7391886013261659
0.8500000000000001,0.0,0.6715215729350646
0.8500000000000001,2.071805120931175,0.7412353334819605
0.8500000000000001,0.0,0.7179860514024936
0.8500000000000001,12.800141966220831,0.7669067285683617
0.8500000000000001,19.70226973336485,0.6939292630600354
0.8500000000000001,1.4256817418440684,0.7702877045398445
0.8500000000000001,0.0,0.8082784800995814
0.8500000000000001,3.0741570714536164,0.8081029387883395
0.8500000000000001,35.10744850815413,0.7629871175147199
0.8500000000000001,0.0,0.8109797711512089
0.875,0.0,0.7591780414892381
0.875,0.0,0.6442061519066969
0.875,3.1657328923917185,0.7660071097819021
0.875,0.0,0.7041330582807395
0.875,0.0,0.8168146734416963
0.875,0.4982304031923389,0.6792198263610595
0.875,0.0,0.814675796299871
0.875,3.049967210989588,0.7619973069064581
0.875,0.0,0.769470459507851
0.875,20.05389116306211,0.7815970529331728
0.875,0.0,0.7742302828570464
0.875,4.025946301484345,0.806100404412528
0.9,0.9705684539929692,0.9328934958558044
0.9,0.0,0.8541271437405197
0.9,0.0,0.7746506730522527
0.9,17.909033621053013,0.8533005657215675
0.9,0.0,0.8166769104385385
0.9,0.0,0.8756096508104042
0.9,10.342397054198848,0.7901426198404511
0.9,0.0,0.2
0.9,0.0,0.7462075837299877
0.9,0.0,0.9216214609656732
0.9,0.0,0.8029645207942347
0.9,57.43681520211916,0.7992385286417918
